clean_comment;v1;v2;v3;v4;v5;v6;label
there is somewhat of a chicken and egg dependency between;7.038188348151009;-3.853186026691789;0.08321920501106261;0.0852228437405364;-0.0921415143847717;-0.02008874090798673;CODE
fileconfigurationserviceimpl and configurationserviceimpl;-4.3847662938543985;8.01941543229187;0.1747159624014599;-1.5975955949870695;0.5181973391851548;0.6175411519143932;-
fileconfigurationserviceimpl throws illegalstateexception if;4.908429963417133;0.678129859926572;-0.25713174771524977;0.2919725318480045;-0.561217383699628;0.19097813534804553;CODE
certain system properties are not set;2.244988360368196;4.197668436777976;-0.6937463810361579;1.8222846044690344;-0.11964222123844127;-0.5223332525279596;IRRE
configurationserviceimpl will make sure that these properties;5.503705499188541;10.39742648598039;4.704676402924861;3.7319489169626694;2.4368916867822774;-0.5281963281240035;-
are set but it will do that later;-1.5928563546424144;10.456220630712625;0.35634534274405394;1.8002449635416302;0.14964831283103117;0.00024566367427188016;TASK
a securityexception is thrown when the destination;0.3797759167193324;3.5531195455129545;-1.8106905978694212;-0.11521866764053458;-0.17041054259416924;0.016298195679549897;CODE
is not writable or we do not have access to that folder;0.1332456931377212;9.495752018384037;0.5020031287085477;1.3764083856501117;-0.7549558895429984;-0.13518883559393827;OUTD
let s check config file and config folder;-2.511631879051434;2.209158987669614;0.21146350416053508;-1.556473535337019;0.04678300424496111;-0.14773948854928085;OUTD
sql statements for queries against the database;5.966636626578126;-5.2681278631809985;-0.05876584939754681;-0.35434014094421834;0.13159972843468584;-0.08623358285510505;CODE
if the file for the current database does not exist yet but;0.09696690084373857;3.9915439995185853;-0.43239854355421337;-0.01206689345776635;-0.3527648627599416;-0.09142376438546408;CODE
the previous properties based file is there migrate it;1.600826271215098;4.967668383833953;-0.45198661906462845;-0.06692812754571777;-0.13280245335503751;-0.16280790727112618;-
prevent hsqldb from messing with jul logger;2.963532912824091;-7.02883855112426;-0.2098780646532499;-0.3385071997214043;0.0021875286248428686;0.11788605590550486;CODE
it searches for log4j v1 and v2 which would be available via the;-0.08148675234706292;1.9181324796310812;-0.12949393486490973;-0.18275388995485048;0.0015980494577451628;0.24325053401216862;CODE
slf4j bridges but since hsqldb doesn t osgi import log4j they;7.440212662660913;-8.936477383627166;0.031173403212187274;0.49691316579408074;-0.12542815077637995;-0.019837172997518818;CODE
cannot be found;1.6126749483622498;2.5199233896514257;0.42239688114766466;0.3562399657008116;-0.10523434291395847;0.44952845011324716;-
open the connection;-7.606071329694874;-1.2381591434636514;-1.4690072941018555;0.526802935138682;0.5073027650053675;-0.04620531313066381;CODE
then do the actual migration;3.651966492719088;3.6338382311640838;-2.079884472795697;1.0978319147521767;-0.1641287191654097;-0.1474833913218423;CODE
and finally load the mandatory system properties;1.742455869078033;-0.5409970667180466;-0.2278238443678069;-0.7598960005345637;0.23857868517448005;-0.044558291482993014;CODE
a property with the same name as an existing system property cannot;-0.8084128666889817;2.191123396369051;-0.4747016338337364;-0.7849033196846097;-0.12223356933846372;-0.0023037503936605723;CODE
be set so mark it as a system property;-2.630542717250708;4.867314956466065;-1.1501445590307753;0.4929892087902383;-0.059416990958988884;-0.00790217728491971;IRRE
remove all properties;-1.533130408022811;6.467956533641207;0.04449706750792527;-1.4615190275150103;0.4348611330681414;0.10149151888851927;-
nothing to do the file cannot be edited outside;1.9070776429334548;6.2511145883789885;-0.07084508708055426;0.6153268089007733;-0.5276326297741024;0.06827509529384129;CODE
now get those properties and place them into the mutable and;-0.527605573248941;1.6118472436067255;-0.8406480982305691;-0.09760106723830109;0.17415487143842057;0.0037335043576647068;CODE
immutable properties maps;3.9854682483195787;-7.660034905900918;-0.5942731805579836;0.16419905382751784;0.2818819291953178;-0.31826539978509427;-
it seems that we have a valid default immutable property;3.043971750363665;3.418836989384283;0.7176187837941028;0.8271032954219865;-0.1207794137315633;-0.14581129581000474;CODE
in case this is an override make sure we remove previous;0.43611045660873204;11.397610009697697;2.298950697267994;1.6195052151118638;0.9549361865788608;-0.05541910416303096;CODE
definitions of this property;-0.8624778702054947;0.33340355588410187;-1.5026009386047758;-0.5973982612324746;0.1018320074226102;-0.10797731241977003;IRRE
this property is a regular mutable default property;1.0578981102124054;-0.1098758907049665;-1.0537198894642508;-0.18713095285348072;-0.24549741850165518;-0.20625858934432054;CODE
in case this is an override make sure we remove previous;0.43611045660873204;11.397610009697697;2.298950697267994;1.6195052151118638;0.9549361865788608;-0.05541910416303096;CODE
definitions of this property;-0.8624778702054947;0.33340355588410187;-1.5026009386047758;-0.5973982612324746;0.1018320074226102;-0.10797731241977003;IRRE
we can function without defaults so we are just logging those;1.8644683100619828;4.510239470030838;1.1926471623504682;1.198418286988252;-0.19515188356370647;0.17610232135632495;CODE
not sure if this can happen but just in case;-0.7238025216065794;11.437563696342647;2.4102410741219233;1.4134806388482202;0.0937022867246722;0.2935084928493547;META
reg the icq account man;4.645825396650128;-0.8724158621234828;0.1366940354071476;-0.2898422089746642;0.3131901523107166;-0.1051626220591337;-
retrieve a reference to the file access service;-1.537303656071681;4.027218951808598;-0.9298687718316162;-0.335296031790302;0.2894524805018944;-0.11603568959426973;CODE
retrieve a reference to the file access service;-1.537303656071681;4.027218951808598;-0.9298687718316162;-0.335296031790302;0.2894524805018944;-0.11603568959426973;CODE
get a reference to the contact list file;-6.425185489554668;5.463446627710976;-1.1678734502474957;-1.3135407050100716;0.4102776939225383;-0.07277338007681548;CODE
create the failsafe transaction and restore the file if needed;1.1550290408587633;2.056497498090812;-0.3383466873663136;-0.2719775942179889;0.1184902967831179;0.15921432311644507;IRRE
